OPE_ID,NAME,CITY,STATE,Institution Type & Control, Total Recipients , Total Awards ,,,,,,,,,,,,,,,,,
2172800,DUTCHESS COUNTY BOCES SCH PRAC NURS,POUGHKEEPSIE,NY,Public 2 Year,96,"$238,485 ",,,,,,,,,,,,,,,,,
2166400,INSTITUTO DE BANCA Y COMERCIO,RIO PIEDRAS,PR,Proprietary 2 Year,"18,494","$73,728,453 ",,,,,,,,,,,,,,,,,
2098300,WESTERN TECHNICAL COLLEGE,EL PASO,TX,Proprietary 2 Year,"1,396","$5,555,337 ",,,,,,,,,,,,,,,,,
2103500,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY,MURFREESBORO,TN,Public 2 Year,277,"$801,409 ",,,,,,,,,,,,,,,,,
2306700,FORT WORTH BEAUTY SCHOOL,FORT WORTH,TX,Proprietary 2 Year,156,"$551,790 ",,,,,,,,,,,,,,,,,
2100600,CARRINGTON COLLEGE,PHOENIX,AZ,Proprietary 2 Year,"3,703","$12,476,631 ",,,,,,,,,,,,,,,,,
2103700,CAPRI INSTITUTE OF HAIR DESIGN,PARAMUS,NJ,Proprietary 2 Year,75,"$242,675 ",,,,,,,,,,,,,,,,,
2255400,INTERNATIONAL SCHOOL OF COSMETOLOGY,HAWTHORNE,CA,Proprietary 2 Year,308,"$1,146,637 ",,,,,,,,,,,,,,,,,
149913,EVEREST INSTITUTE - MIAMI,MIAMI,FL,Proprietary 4 Year,713,"$2,517,359 ",,,,,,,,,,,,,,,,,
2104400,SPA TECH INSTITUTE,WESTBROOK,ME,Proprietary 2 Year,299,"$871,579 ",,,,,,,,,,,,,,,,,
2302800,MISSISSIPPI COLLEGE OF BEAUTY CULT,LAUREL,MS,Proprietary 2 Year,50,"$188,856 ",,,,,,,,,,,,,,,,,
2104000,HARRIS SCHOOL OF BUSINESS,CHERRY HILL,NJ,Proprietary 2 Year,"2,037","$6,599,278 ",,,,,,,,,,,,,,,,,
2163400,NEW YORK CAREER INSTITUTE,NEW YORK,NY,Proprietary 2 Year,440,"$1,457,414 ",,,,,,,,,,,,,,,,,
1303918,SOUTH UNIVERSITY - THE ART INSTITUTE OF,CHARLOTTE,NC,Proprietary 4 Year,"1,321","$4,771,548 ",,,,,,,,,,,,,,,,,
2104900,SUMNER COLLEGE,PORTLAND,OR,Proprietary 2 Year,259,"$956,023 ",,,,,,,,,,,,,,,,,
2285900,UNIVERSITY OF COSMETOLOGY ARTS&SCI,MCALLEN,TX,Proprietary 2 Year,511,"$1,716,655 ",,,,,,,,,,,,,,,,,
2098800,UNIVERSITY OF PHOENIX,PHOENIX,AZ,Proprietary 4 Year,"184,763","$684,451,913 ",,,,,,,,,,,,,,,,,
2211000,SALON SUCCESS ACADEMY,SAN BERNARDINO,CA,Proprietary 2 Year,38,"$153,737 ",,,,,,,,,,,,,,,,,
2300000,W F KAYNOR TECHNICAL HIGH SCHOOL,WATERBURY,CT,Public 2 Year,35,"$154,802 ",,,,,,,,,,,,,,,,,
2550600,TALMUDICAL INST OF UPSTATE NY,ROCHESTER,NY,Private 4 Year,6,"$16,382 ",,,,,,,,,,,,,,,,,
2506800,YESHIVAT MIKDASH MELECH,BROOKLYN,NY,Private 4 Year,17,"$73,311 ",,,,,,,,,,,,,,,,,
2105300,EVERGREEN BEAUTY AND BARBER COLLEGE,BELLEVUE,WA,Proprietary 2 Year,69,"$240,467 ",,,,,,,,,,,,,,,,,
2266400,CENTRAL CHRISTIAN CLG OF THE BIBLE,MOBERLY,MO,Private 4 Year,205,"$764,745 ",,,,,,,,,,,,,,,,,
2099700,ROSS MEDICAL EDUCATION CENTER,FLINT,MI,Proprietary 2 Year,"1,382","$5,246,094 ",,,,,,,,,,,,,,,,,
2105900,HAIR DESIGN INSTITUTE AT FIFTH AVE,BROOKLYN,NY,Proprietary 2 Year,372,"$1,293,579 ",,,,,,,,,,,,,,,,,
150603,MIAMI DADE COLLEGE - WOLFSON CAMPUS,MIAMI,FL,Public 4 Year,"7,029","$26,627,458 ",,,,,,,,,,,,,,,,,
150604,MIAMI DADE COLLEGE - MEDICAL CAMPUS,MIAMI,FL,Public 4 Year,"2,021","$6,910,543 ",,,,,,,,,,,,,,,,,
2106600,AMERICAN INSTITUTE,WEST HARTFORD,CT,Proprietary 2 Year,"1,456","$4,139,312 ",,,,,,,,,,,,,,,,,
2110900,CATTARAUGUS/ALLEGANY BOCES,OLEAN,NY,Public 2 Year,60,"$213,332 ",,,,,,,,,,,,,,,,,
2117500,NAROPA UNIVERSITY,BOULDER,CO,Private 4 Year,208,"$838,927 ",,,,,,,,,,,,,,,,,
2107300,PENNSYLVANIA ACADEMY OF FINE ARTS,PHILADELPHIA,PA,Private 4 Year,87,"$395,120 ",,,,,,,,,,,,,,,,,
2172100,HAMILTON-FULTON-MONTGOMERY BOCES,JOHNSTOWN,NY,Public 2 Year,48,"$159,522 ",,,,,,,,,,,,,,,,,
2255000,KNOXVILLE INSTITUTE OF HAIR DESIGN,KNOXVILLE,TN,Proprietary 2 Year,50,"$173,797 ",,,,,,,,,,,,,,,,,
2136600,WISCONSIN LUTHERAN COLLEGE,MILWAUKEE,WI,Private 4 Year,389,"$1,445,818 ",,,,,,,,,,,,,,,,,
1465900,OGLALA LAKOTA COLLEGE,KYLE,SD,Public 4 Year,"1,224","$4,285,748 ",,,,,,,,,,,,,,,,,
2106800,BRAMSON ORT COLLEGE,FOREST HILLS,NY,Private 2 Year,866,"$3,475,922 ",,,,,,,,,,,,,,,,,
2106400,O'MORE COLLEGE OF DESIGN,FRANKLIN,TN,Private 4 Year,65,"$267,595 ",,,,,,,,,,,,,,,,,
2110700,CLEVELAND INST OF DENTAL-MED ASST,CLEVELAND,OH,Proprietary 2 Year,543,"$2,098,779 ",,,,,,,,,,,,,,,,,
2128300,INSTITUTE FOR BUSINESS & TECHNOLOGY,SANTA CLARA,CA,Proprietary 2 Year,577,"$1,943,490 ",,,,,,,,,,,,,,,,,
2110800,CALIFORNIA COLLEGE SAN DIEGO,SAN DIEGO,CA,Proprietary 4 Year,"1,355","$5,393,991 ",,,,,,,,,,,,,,,,,
2117300,GREAT OAKS INSTITUTE OF TECHNOLOGY,CINCINNATI,OH,Public 2 Year,187,"$792,225 ",,,,,,,,,,,,,,,,,
2203900,ERIE INSTITUTE OF TECHNOLOGY,ERIE,PA,Proprietary 2 Year,256,"$815,829 ",,,,,,,,,,,,,,,,,
2110200,COLUMBIA COLLEGE,TARZANA,CA,Private 4 Year,195,"$739,844 ",,,,,,,,,,,,,,,,,
528800,KIRKSVILLE AREA TECHNICAL CENTER,KIRKSVILLE,MO,Public 2 Year,22,"$107,001 ",,,,,,,,,,,,,,,,,
2112300,RIDLEY LOWELL BUSINESS & TECH INST,NEW LONDON,CT,Proprietary 2 Year,991,"$3,293,172 ",,,,,,,,,,,,,,,,,
560800,MAYNARD A. TRAVISS CAREER CENTER,LAKELAND,FL,Public 2 Year,290,"$1,061,910 ",,,,,,,,,,,,,,,,,
2180200,METRO BUSINESS COLLEGE,CAPE GIRARDEAU,MO,Proprietary 2 Year,579,"$2,052,092 ",,,,,,,,,,,,,,,,,
548812,LOUISIANA TECH COLG-FOLKES CAMPUS,JACKSON,LA,Public 2 Year,59,"$170,249 ",,,,,,,,,,,,,,,,,
2513200,ORLANDO TECHNICAL CENTER,ORLANDO,FL,Public 2 Year,248,"$846,349 ",,,,,,,,,,,,,,,,,
2113600,AMERICAN INTERCONTINENTAL UNIVERSITY,HOFFMAN ESTATES,IL,Proprietary 4 Year,"15,057","$50,933,406 ",,,,,,,,,,,,,,,,,
2117800,AVEDA INSTITUTE LAFAYETTE,LAFAYETTE,LA,Proprietary 2 Year,92,"$325,167 ",,,,,,,,,,,,,,,,,
1292700,CENTRAL TECH NURSING PROGRAM,SYRACUSE,NY,Public 2 Year,39,"$183,866 ",,,,,,,,,,,,,,,,,
2112700,NORTH HAVEN ACADEMY,NORTH HAVEN,CT,Proprietary 2 Year,91,"$348,828 ",,,,,,,,,,,,,,,,,
2122000,NEW ENGLAND HAIR ACADEMY,MALDEN,MA,Proprietary 2 Year,135,"$463,467 ",,,,,,,,,,,,,,,,,
2114200,JOHNSON COLLEGE,SCRANTON,PA,Private 2 Year,258,"$1,078,344 ",,,,,,,,,,,,,,,,,
621401,BLESSING HOSPITAL - SCHOOL OF MEDICAL LA,QUINCY,IL,Private 4 Year,1,"$5,645 ",,,,,,,,,,,,,,,,,
2113800,ROBERTO-VENN SCH OF LUTHIERY,PHOENIX,AZ,Proprietary 2 Year,28,"$103,890 ",,,,,,,,,,,,,,,,,
2120700,SAN JOAQUIN VALLEY COLLEGE,VISALIA,CA,Proprietary 2 Year,"5,952","$25,068,521 ",,,,,,,,,,,,,,,,,
2287100,LA BELLE BEAUTY SCHOOL,HIALEAH,FL,Proprietary 2 Year,281,"$950,467 ",,,,,,,,,,,,,,,,,
2149900,PAUL MITCHELL THE SCHOOL-JACKSONVILLE,JACKSONVILLE,FL,Proprietary 2 Year,329,"$1,194,048 ",,,,,,,,,,,,,,,,,
3018500,BENE'S INTERNATIONAL SCHOOL OF BEAUTY,NEW PORT RICHEY,FL,Proprietary 2 Year,275,"$914,291 ",,,,,,,,,,,,,,,,,
2125500,CIRCLE IN THE SQUARE THEATRE SCHOOL,NEW YORK,NY,Private 2 Year,9,"$42,505 ",,,,,,,,,,,,,,,,,
2127400,YORK TECHNICAL INSTITUTE,YORK,PA,Proprietary 2 Year,"1,603","$5,802,097 ",,,,,,,,,,,,,,,,,
2120800,"YORKTOWNE BUSINESS INSTITUTE, INC.",YORK,PA,Proprietary 2 Year,156,"$610,161 ",,,,,,,,,,,,,,,,,
2117100,ART INSTITUTE OF HOUSTON,HOUSTON,TX,Proprietary 4 Year,"3,822","$13,702,084 ",,,,,,,,,,,,,,,,,
2173900,ULSTER COUNTY BOCES PRACTICAL NRSG,PORT EWEN,NY,Public 2 Year,97,"$339,831 ",,,,,,,,,,,,,,,,,
2159800,COSMETOLOGY CAREERS UNLTD - HIBBING,HIBBING,MN,Proprietary 2 Year,32,"$114,293 ",,,,,,,,,,,,,,,,,
3098300,PUTNAM CAREER & TECHNICAL CENTER,ELEANOR,WV,Public 2 Year,75,"$249,000 ",,,,,,,,,,,,,,,,,
2128600,THE ART INSTITUTE OF CINCINNATI,CINCINNATI,OH,Proprietary 2 Year,25,"$107,497 ",,,,,,,,,,,,,,,,,
2285100,HILLTOP BEAUTY SCHOOL,DALY CITY,CA,Proprietary 2 Year,139,"$543,734 ",,,,,,,,,,,,,,,,,
2277500,HOUSE OF HEAVILIN BEAUTY COLLEGE,BLUE SPRINGS,MO,Proprietary 2 Year,79,"$313,446 ",,,,,,,,,,,,,,,,,
2112200,GREAT LAKES INSTITUTE OF TECHNOLOGY,ERIE,PA,Proprietary 2 Year,502,"$1,835,464 ",,,,,,,,,,,,,,,,,
2119300,PA ACAD OF COSMETOLOGY ARTS & SCI,JOHNSTOWN,PA,Proprietary 2 Year,79,"$273,277 ",,,,,,,,,,,,,,,,,
2189300,EMMA'S BEAUTY ACADEMY,MAYAGUEZ,PR,Proprietary 2 Year,389,"$1,444,425 ",,,,,,,,,,,,,,,,,
2116300,PUEBLO COMMUNITY COLLEGE,PUEBLO,CO,Public 2 Year,"4,254","$13,602,165 ",,,,,,,,,,,,,,,,,
528900,WAYNESVILLE CAREER CENTER,WAYNESVILLE,MO,Public 2 Year,35,"$166,167 ",,,,,,,,,,,,,,,,,
2124400,UNIVERSITY OF SPA & COSMETOLOGY ART,SPRINGFIELD,IL,Proprietary 2 Year,154,"$522,497 ",,,,,,,,,,,,,,,,,
2119200,COURT REPORTING INSTITUTE OF DALLAS,DALLAS,TX,Proprietary 2 Year,275,"$809,835 ",,,,,,,,,,,,,,,,,
2221300,MARINELLO SCHOOL OF BEAUTY,MORENO VALLEY,CA,Proprietary 2 Year,378,"$1,354,923 ",,,,,,,,,,,,,,,,,
2123200,AVEDA INSTITUTE,MINNEAPOLIS,MN,Proprietary 2 Year,324,"$1,160,444 ",,,,,,,,,,,,,,,,,
2131100,DU CRET SCHOOL OF THE ARTS,PLAINFIELD,NJ,Private 2 Year,15,"$49,099 ",,,,,,,,,,,,,,,,,
2227800,MITCHELL'S HAIR STYLING ACADEMY,GOLDSBORO,NC,Proprietary 2 Year,2,"$5,646 ",,,,,,,,,,,,,,,,,
2131600,PENNCO TECH,BLACKWOOD,NJ,Proprietary 2 Year,764,"$2,864,342 ",,,,,,,,,,,,,,,,,
2545200,CHIEF DULL KNIFE COLLEGE,LAME DEER,MT,Public 2 Year,132,"$491,939 ",,,,,,,,,,,,,,,,,
3007200,DANCE THEATRE OF HARLEM,NEW YORK,NY,Private 2 Year,2,"$7,258 ",,,,,,,,,,,,,,,,,
2124000,ORANGE ULSTER BOCES SCH OF PRAC NRS,GOSHEN,NY,Public 2 Year,50,"$216,274 ",,,,,,,,,,,,,,,,,
2126300,MADISON-ONEIDA BOCES PRAC NRS,VERONA,NY,Public 2 Year,57,"$244,936 ",,,,,,,,,,,,,,,,,
570700,SEARK COLLEGE,PINE BLUFF,AR,Public 2 Year,"1,306","$4,787,469 ",,,,,,,,,,,,,,,,,
2129000,TRIANGLE TECH,GREENSBURG,PA,Proprietary 2 Year,294,"$1,097,022 ",,,,,,,,,,,,,,,,,
2510600,BLACKFEET COMMUNITY COLLEGE,BROWNING,MT,Private 2 Year,444,"$1,814,078 ",,,,,,,,,,,,,,,,,
423300,MERCY/ST. LUKE'S SCH RAD TECH,CEDAR RAPIDS,IA,Private 2 Year,10,"$45,650 ",,,,,,,,,,,,,,,,,
2138500,BOCES RENSSELAER SCHOOL OF PN,CASTLETON,NY,Public 2 Year,25,"$117,140 ",,,,,,,,,,,,,,,,,
2132800,NAT'L CONSERVATORY DRAMATIC ARTS,WASHINGTON,DC,Private 2 Year,21,"$98,354 ",,,,,,,,,,,,,,,,,
2137100,BLACK HILLS BEAUTY COLLEGE,RAPID CITY,SD,Proprietary 2 Year,100,"$393,108 ",,,,,,,,,,,,,,,,,
2134800,OLD TOWN BARBER AND BEAUTY COLLEGE,WICHITA,KS,Proprietary 2 Year,72,"$291,014 ",,,,,,,,,,,,,,,,,
2340600,HUMACAO COMMUNITY COLLEGE,HUMACAO,PR,Private 4 Year,817,"$2,707,070 ",,,,,,,,,,,,,,,,,
660600,BAPTIST HS SCHOOL OF HEALTH PROFESSIONS,SAN ANTONIO,TX,Proprietary 4 Year,260,"$945,826 ",,,,,,,,,,,,,,,,,
2351700,PAUL MITCHELL THE SCHOOL - LOUISVILLE,LOUISVILLE,KY,Proprietary 2 Year,160,"$627,269 ",,,,,,,,,,,,,,,,,
2132300,FORTIS INSTITUTE,WAYNE,NJ,Proprietary 2 Year,953,"$3,429,914 ",,,,,,,,,,,,,,,,,
2171500,WESTERN INTERNATIONAL UNIVERSITY,PHOENIX,AZ,Proprietary 4 Year,482,"$1,706,130 ",,,,,,,,,,,,,,,,,
2142200,LEX LA RAY TECHNICAL CENTER,LEXINGTON,MO,Public 2 Year,28,"$107,454 ",,,,,,,,,,,,,,,,,
2140800,MARTIN UNIVERSITY,INDIANAPOLIS,IN,Private 4 Year,491,"$1,658,180 ",,,,,,,,,,,,,,,,,
2144800,VET TECH INSTITUTE OF HOUSTON,HOUSTON,TX,Proprietary 2 Year,247,"$972,564 ",,,,,,,,,,,,,,,,,
791200,THADDEUS STEVENS CLG OF TECHNOLOGY,LANCASTER,PA,Public 2 Year,537,"$2,267,310 ",,,,,,,,,,,,,,,,,
2143500,STERLING COLLEGE,CRAFTSBURY COMMON,VT,Private 4 Year,70,"$286,938 ",,,,,,,,,,,,,,,,,
2137000,ROB ROY ACADEMY,TAUNTON,MA,Proprietary 2 Year,31,"$107,015 ",,,,,,,,,,,,,,,,,
2188200,SITTING BULL COLLEGE,FORT YATES,ND,Public 4 Year,239,"$806,716 ",,,,,,,,,,,,,,,,,
2127900,SOJOURNER DOUGLASS COLLEGE,BALTIMORE,MD,Private 4 Year,"1,074","$4,214,554 ",,,,,,,,,,,,,,,,,
2145800,CAYUGA ONONDAGA BOCES,AUBURN,NY,Public 2 Year,53,"$156,587 ",,,,,,,,,,,,,,,,,
2144000,"VISION ACADEMY, THE",ALLENTOWN,PA,Proprietary 2 Year,85,"$318,391 ",,,,,,,,,,,,,,,,,
2163300,UNIVERSIDAD CENTRAL DEL CARIBE,BAYAMON,PR,Private 4 Year,133,"$570,338 ",,,,,,,,,,,,,,,,,
2144600,KILIAN COMMUNITY COLLEGE,SIOUX FALLS,SD,Private 2 Year,259,"$629,155 ",,,,,,,,,,,,,,,,,
2146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,PHOENIX,AZ,Public 2 Year,"2,897","$9,737,865 ",,,,,,,,,,,,,,,,,
2195400,MODERN HAIRSTYLING INSTITUTE,BAYAMON,PR,Proprietary 2 Year,452,"$1,796,406 ",,,,,,,,,,,,,,,,,
2195500,MODERN HAIRSTYLING INSTITUTE,ARECIBO,PR,Proprietary 2 Year,130,"$520,912 ",,,,,,,,,,,,,,,,,
2195900,MODERN HAIRSTYLING INSTITUTE,CAROLINA,PR,Proprietary 2 Year,428,"$1,554,249 ",,,,,,,,,,,,,,,,,
2140400,ST JOSEPH SCH OF PRAC NRSG,NASHUA,NH,Private 2 Year,73,"$233,150 ",,,,,,,,,,,,,,,,,
3029600,POMONA ADULT SCHOOL,POMONA,CA,Public 2 Year,260,"$825,292 ",,,,,,,,,,,,,,,,,
2141500,SAVANNAH COLLEGE OF ART & DESIGN,SAVANNAH,GA,Private 4 Year,"2,553","$10,083,458 ",,,,,,,,,,,,,,,,,
2143400,SALISH KOOTENAI COLLEGE,PABLO,MT,Public 4 Year,691,"$2,747,421 ",,,,,,,,,,,,,,,,,
243500,SOUTHEASTERN BAPTIST COLLEGE,LAUREL,MS,Private 4 Year,39,"$130,936 ",,,,,,,,,,,,,,,,,
147300,CLEARWATER CHRISTIAN COLLEGE,CLEARWATER,FL,Private 4 Year,241,"$999,604 ",,,,,,,,,,,,,,,,,
2140700,CANTON CITY SCHOOLS ADULT CAREER & TECH,CANTON,OH,Public 2 Year,110,"$450,737 ",,,,,,,,,,,,,,,,,
3098600,CAREER TECH CTR OF LACKAWANNA CNTY,SCRANTON,PA,Public 2 Year,63,"$243,989 ",,,,,,,,,,,,,,,,,
2321200,ORANGE TECH EDUC CTR- WESTSIDE TECH,WINTER GARDEN,FL,Public 2 Year,387,"$1,229,127 ",,,,,,,,,,,,,,,,,
2171900,AILEY SCHOOL (THE),NEW YORK,NY,Private 2 Year,18,"$79,591 ",,,,,,,,,,,,,,,,,
2300100,EVEREST COLLEGE,BREMERTON,WA,Proprietary 2 Year,"2,257","$7,403,376 ",,,,,,,,,,,,,,,,,
843700,CHAMPLAIN VALLEY - TEC/PRN,PLATTSBURGH,NY,Public 2 Year,12,"$55,121 ",,,,,,,,,,,,,,,,,
2161400,NORTHEASTERN HOSP SCH OF NRSG,PHILADELPHIA,PA,Private 2 Year,53,"$177,018 ",,,,,,,,,,,,,,,,,
2148700,CONNECTICUT INST OF HAIR DESIGN,WOLCOTT,CT,Proprietary 2 Year,57,"$208,964 ",,,,,,,,,,,,,,,,,
2153500,OAKBRIDGE ACADEMY OF ARTS,LOWER BURRELL,PA,Proprietary 2 Year,26,"$50,534 ",,,,,,,,,,,,,,,,,
997500,NORTHWEST LOUISIANA TECHNICAL COLLEGE,MINDEN,LA,Public 2 Year,397,"$1,388,371 ",,,,,,,,,,,,,,,,,
469202,DORSEY SCHOOL OF BUSINESS,MADISON HEIGHTS,MI,Proprietary 2 Year,368,"$1,136,327 ",,,,,,,,,,,,,,,,,
469201,DORSEY SCHOOL OF BUSINESS,WAYNE,MI,Proprietary 2 Year,295,"$908,317 ",,,,,,,,,,,,,,,,,
2150600,COSMETOLOGY AND SPA INSTITUTE (THE),CRYSTAL LAKE,IL,Proprietary 2 Year,148,"$518,791 ",,,,,,,,,,,,,,,,,
2146000,WAYNE-FINGER LAKES BOCES,NEWARK,NY,Public 2 Year,225,"$764,487 ",,,,,,,,,,,,,,,,,
2154400,BEAU MONDE CLG OF HAIR DESIGN,PORTLAND,OR,Proprietary 2 Year,132,"$516,778 ",,,,,,,,,,,,,,,,,
2363500,ARTHUR'S BEAUTY COLLEGE,FORT SMITH,AR,Proprietary 2 Year,75,"$309,391 ",,,,,,,,,,,,,,,,,
2185800,MOLER BARBER COLLEGE,OAKLAND,CA,Proprietary 2 Year,97,"$366,728 ",,,,,,,,,,,,,,,,,
2146800,JOE KUBERT SCH OF CARTOON & GRAPHIC,DOVER,NJ,Proprietary 2 Year,32,"$133,317 ",,,,,,,,,,,,,,,,,
2154900,MISSOURI SCH OF BARB & HAIR,FLORISSANT,MO,Proprietary 2 Year,20,"$82,355 ",,,,,,,,,,,,,,,,,
2148300,MANHATTAN BEAUTY SCHOOL,TAMPA,FL,Proprietary 2 Year,153,"$496,746 ",,,,,,,,,,,,,,,,,
2148200,FASHION FOCUS HAIR ACADEMY,SARASOTA,FL,Proprietary 2 Year,46,"$165,607 ",,,,,,,,,,,,,,,,,
849800,MIMS CLASSIC BEAUTY COLLEGE,SAN ANTONIO,TX,Proprietary 2 Year,51,"$171,187 ",,,,,,,,,,,,,,,,,
2167800,ESTES INSTITUTE OF COSMETOLOGY,VISALIA,CA,Proprietary 2 Year,85,"$336,551 ",,,,,,,,,,,,,,,,,
2166100,NUNEZ COMMUNITY COLLEGE,CHALMETTE,LA,Public 2 Year,"1,512","$5,136,939 ",,,,,,,,,,,,,,,,,
2159100,"APPALACHIAN BEAUTY SCHOOL, INC.",SOUTH WILLIAMSON,KY,Proprietary 2 Year,22,"$95,901 ",,,,,,,,,,,,,,,,,
2134500,LA JAMES INTERNATIONAL COLLEGE - DAV,DAVENPORT,IA,Proprietary 2 Year,48,"$191,958 ",,,,,,,,,,,,,,,,,
826000,IOWA SCHOOL OF BEAUTY INC,DES MOINES,IA,Proprietary 2 Year,159,"$598,120 ",,,,,,,,,,,,,,,,,
2158600,MR BELA'S SCHOOL OF COSMETOLOGY,WARREN,MI,Proprietary 2 Year,101,"$350,717 ",,,,,,,,,,,,,,,,,
2158500,OHIO BUSINESS COLLEGE,SHEFFIELD,OH,Proprietary 2 Year,"1,206","$4,088,806 ",,,,,,,,,,,,,,,,,
2601600,HENRY W BREWSTER TECHNICAL CENTER,TAMPA,FL,Public 2 Year,205,"$755,458 ",,,,,,,,,,,,,,,,,
2151900,KEISER  UNIVERSITY,FORT LAUDERDALE,FL,Private 4 Year,"15,512","$62,398,190 ",,,,,,,,,,,,,,,,,
2159700,NEW HOPE CHRISTIAN COLLEGE,EUGENE,OR,Private 4 Year,185,"$768,268 ",,,,,,,,,,,,,,,,,
2151500,CENTRAL SUSQUEHANNA LPN CENTER,LEWISBURG,PA,Public 2 Year,87,"$289,632 ",,,,,,,,,,,,,,,,,
2153100,JON NAVE UNIVERSITY OF COSMETOLOGY,ANTIOCH,TN,Proprietary 2 Year,271,"$1,007,751 ",,,,,,,,,,,,,,,,,
2304300,"PLATT COLLEGE, SAN DIEGO",SAN DIEGO,CA,Proprietary 4 Year,244,"$1,064,662 ",,,,,,,,,,,,,,,,,
548828,LA TECHNICAL COLG-OAKDALE CMPS,OAKDALE,LA,Public 2 Year,80,"$302,119 ",,,,,,,,,,,,,,,,,
2154000,DIVERS ACAD OF EASTERN SEABOARD,ERIAL,NJ,Proprietary 2 Year,89,"$255,292 ",,,,,,,,,,,,,,,,,
2325100,KEY COLLEGE,DANIA BEACH,FL,Proprietary 2 Year,48,"$181,266 ",,,,,,,,,,,,,,,,,
2304700,TRI-RIVERS CAREER CENTER,MARION,OH,Public 2 Year,80,"$246,908 ",,,,,,,,,,,,,,,,,
2156600,DAVIS APPLIED TECHNOLOGY COLLEGE,KAYSVILLE,UT,Public 2 Year,394,"$1,022,749 ",,,,,,,,,,,,,,,,,
2157900,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,Private 2 Year,50,"$203,171 ",,,,,,,,,,,,,,,,,
2158200,WSHNGTN-SARTGA-WARN-HMLTN-ESX BOCES,HUDSON FALLS,NY,Public 2 Year,35,"$180,244 ",,,,,,,,,,,,,,,,,
2158300,JUNIATA-MIFFLIN CO AREA VOC TECH,LEWISTOWN,PA,Public 2 Year,54,"$189,963 ",,,,,,,,,,,,,,,,,
2210400,FAYETTEVILLE BEAUTY COLLEGE,FAYETTEVILLE,NC,Proprietary 2 Year,61,"$239,449 ",,,,,,,,,,,,,,,,,
2158400,HARRISON COLLEGE,INDIANAPOLIS,IN,Proprietary 4 Year,"5,329","$17,128,378 ",,,,,,,,,,,,,,,,,
2160100,GENEVA GENERAL HOSPITAL,GENEVA,NY,Private 2 Year,118,"$392,926 ",,,,,,,,,,,,,,,,,
2160300,INTERNATIONAL ACAD OF DESIGN & TECH,CHICAGO,IL,Proprietary 4 Year,641,"$2,525,137 ",,,,,,,,,,,,,,,,,
2168100,TRI-COUNTY JOINT VOCATIONAL SCHOOL,NELSONVILLE,OH,Public 2 Year,79,"$281,910 ",,,,,,,,,,,,,,,,,
997506,NORTHWEST LOUISIANA TECHNICAL COLLEGE,NATCHITOCHES,LA,Public 2 Year,223,"$878,772 ",,,,,,,,,,,,,,,,,
812900,ADULT AND COMMUNITY EDUCATION @ HUDSON,COLUMBUS,OH,Public 2 Year,166,"$632,499 ",,,,,,,,,,,,,,,,,
2161800,MUSICIANS INSTITUTE,HOLLYWOOD,CA,Proprietary 4 Year,543,"$1,677,223 ",,,,,,,,,,,,,,,,,
2160900,PCI ACADEMY,AMES,IA,Proprietary 2 Year,151,"$603,738 ",,,,,,,,,,,,,,,,,
510200,SCH OF DIAGNOSTIC IMAGING-CLEVELAND,EUCLID,OH,Private 2 Year,14,"$59,230 ",,,,,,,,,,,,,,,,,
527900,GREATER LOWELL REGNL VOC TECH SCH,TYNGSBORO,MA,Public 2 Year,44,"$192,596 ",,,,,,,,,,,,,,,,,
2165200,SALON PROFESSIONAL ACADEMY (THE),GRAND JUNCTION,CO,Proprietary 2 Year,77,"$302,640 ",,,,,,,,,,,,,,,,,
2166200,ITI TECHNICAL COLLEGE,BATON ROUGE,LA,Proprietary 2 Year,535,"$2,108,282 ",,,,,,,,,,,,,,,,,
1086000,GREATER ALTOONA CAREER/TECH CENTER,ALTOONA,PA,Public 2 Year,157,"$585,037 ",,,,,,,,,,,,,,,,,
2163500,NEW ENGLAND SCHOOL OF PHOTOGRAPHY,BOSTON,MA,Proprietary 2 Year,15,"$60,288 ",,,,,,,,,,,,,,,,,
1194101,AMERICAN UNIVERSITY OF PUERTO RICO,MANATI,PR,Private 4 Year,"1,072","$4,502,962 ",,,,,,,,,,,,,,,,,
2170700,BRUNSWICK COMMUNITY COLLEGE,BOLIVA,NC,Public 2 Year,781,"$2,700,704 ",,,,,,,,,,,,,,,,,
2169100,DAVIS COLLEGE,JOHNSON CITY,NY,Private 4 Year,178,"$780,440 ",,,,,,,,,,,,,,,,,
2170300,INST EDUC TECNIA OCUP LA REINA,MANATI,PR,Proprietary 2 Year,492,"$1,693,844 ",,,,,,,,,,,,,,,,,
2172700,CONCORDE CAREER INSTITUTE,TAMPA,FL,Proprietary 2 Year,526,"$1,912,722 ",,,,,,,,,,,,,,,,,
2168600,EAST WEST UNIVERSITY,CHICAGO,IL,Private 4 Year,736,"$2,562,448 ",,,,,,,,,,,,,,,,,
2174400,TRIANGLE TECH,DU BOIS,PA,Proprietary 2 Year,305,"$1,134,699 ",,,,,,,,,,,,,,,,,
2173200,EMPIRE BEAUTY SCHOOL,NEW YORK,NY,Proprietary 2 Year,"2,090","$7,259,643 ",,,,,,,,,,,,,,,,,
