OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
1173500,13785,PIKE LINCOLN TECHNICAL CENTER,MO,public 2 year,25,"66,525"
1040500,10405,PINNACLE CAREER INSTITUTE,MO,proprietary,250,"496,675"
543000,13683,POPLAR BLUFF TECHNICAL CAREER CENTER,MO,public 2 year,29,"79,395"
3878300,38783,PROFESSIONAL MASSAGE TRAINING CENTER,MO,proprietary,51,"63,524"
1250000,12500,RANKEN TECHNICAL COLLEGE,MO,private 4 year,365,"820,180"
639200,6392,RESEARCH MEDICAL CENTER,MO,proprietary,22,"58,150"
249900,2499,ROCKHURST UNIVERSITY,MO,private 4 year,276,"663,843"
542900,5429,ROLLA TECHNICAL INSTITUTE,MO,public 2 year,120,"324,125"
2530600,17027,SAINT CHARLES COMMUNITY COLLEGE,MO,public 2 year,"1,233","2,322,894"
1258000,12580,SAINT LOUIS CHRISTIAN COLLEGE,MO,private 4 year,131,"286,270"
250400,2504,SAINT LOUIS COLLEGE OF PHARMACY,MO,private 4 year,85,"219,225"
247100,2469,SAINT LOUIS COMMUNITY COLLEGE,MO,public 2 year,"9,259","17,858,549"
3097600,30976,SAINT LOUIS HAIR ACADEMY,MO,proprietary,50,"119,751"
978200,9782,SAINT LUKES COLLEGE,MO,private 4 year,25,"63,931"
2214500,15642,SALEM COLLEGE OF HAIRSTYLING,MO,proprietary,50,"117,239"
543800,15639,SALINE COUNTY CAREER CENTER,MO,public 2 year,22,"49,955"
2205200,15597,SANFORD-BROWN COLLEGE,MO,proprietary,"3,896","9,055,108"
3916300,39163,SEMO HAIRSTYLING ACADEMY,MO,proprietary,28,"68,371"
542600,13243,SIKESTON CAREER AND TECHNOLOGY CENTER,MO,public 2 year,56,"153,671"
542400,5424,SOUTH CENTRAL CAREER CENTER,MO,public 2 year,135,"323,322"
3070900,30709,SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,MO,private 2 year,52,"110,116"
250100,2501,SOUTHEAST MISSOURI STATE UNIVERSITY,MO,public 4 year,"2,576","6,350,133"
250200,2502,SOUTHWEST BAPTIST UNIVERSITY,MO,private 4 year,"1,070","2,392,379"
441300,4413,ST JOHNS REGIONAL HEALTH CENTER SCHOOL OF RADIOLOGIC TECHNOLOGY,MO,private 2 year,4,"11,450"
250600,2506,ST LOUIS UNIVERSITY,MO,private 4 year,"1,151","2,663,217"
3817300,38173,ST. CHARLES SCHOOL OF MASSAGE THERAPY,MO,proprietary,17,"36,292"
2340500,16848,ST. LOUIS COLLEGE OF HEALTH CAREERS,MO,proprietary,636,"1,440,778"
808000,7628,STATE FAIR COMMUNITY COLLEGE,MO,public 2 year,"1,321","2,889,451"
251200,2512,STEPHENS COLLEGE,MO,private 4 year,204,"495,595"
3579300,35793,TEXAS COUNTY TECHNICAL INSTITUTE,MO,private 2 year,157,"394,165"
471300,4713,THREE RIVERS COMMUNITY COLLEGE,MO,public 2 year,"1,559","3,661,439"
2295700,16224,TRENDMASTERS ACADEMY OF COSMETOLOGY,MO,proprietary,64,"193,088"
2311100,16335,TRENDMASTERS ACADEMY OF COSMETOLOGY,MO,proprietary,36,"92,417"
249500,2495,TRUMAN STATE UNIVERSITY,MO,public 4 year,698,"1,691,385"
251600,2516,UNIVERSITY OF MISSOURI - COLUMBIA,MO,public 4 year,"3,283","8,097,860"
251800,2518,UNIVERSITY OF MISSOURI - KANSAS CITY,MO,public 4 year,"2,358","5,841,967"
251700,2517,UNIVERSITY OF MISSOURI - ROLLA,MO,public 4 year,997,"2,603,259"
251900,2519,UNIVERSITY OF MISSOURI - SAINT LOUIS,MO,public 4 year,"3,013","7,009,985"
2599700,15506,VATTEROTT COLLEGE,MO,proprietary,"5,752","14,832,437"
1102600,14434,WARRENSBURG AREA VOCATIONAL TECHNICAL SCHOOL,MO,public 2 year,23,"64,300"
252000,2520,WASHINGTON UNIVERSITY IN ST. LOUIS,MO,private 4 year,471,"1,159,069"
528900,14833,WAYNESVILLE TECHNICAL ACADEMY,MO,public 2 year,40,"130,375"
252100,2521,WEBSTER UNIVERSITY,MO,private 4 year,910,"2,136,562"
252200,2522,WENTWORTH MILITARY ACADEMY & JUNIOR COLLEGE,MO,private 2 year,194,"443,908"
252300,2523,WESTMINSTER COLLEGE,MO,private 4 year,233,"600,658"
252400,2524,WILLIAM JEWELL COLLEGE,MO,private 4 year,293,"650,939"
252500,2525,WILLIAM WOODS UNIVERSITY,MO,private 4 year,291,"682,532"
3033000,15746,NORTHERN MARIANAS COLLEGE,MP,public 2 year,543,"1,428,094"
2244300,14397,ACADEMY OF HAIR DESIGN #1,MS,proprietary,236,"497,227"
2235900,15779,ACADEMY OF HAIR DESIGN #4,MS,proprietary,70,"167,560"
2251600,22516,ACADEMY OF HAIR DESIGN #6 (THE),MS,proprietary,100,"210,328"
3001500,30015,ACADEMY OF HAIR DESIGN #7 (THE),MS,proprietary,5,"5,554"
239600,2396,ALCORN STATE UNIVERSITY,MS,public 4 year,"2,216","6,779,711"
239700,2397,BELHAVEN COLLEGE,MS,private 4 year,"1,155","2,803,326"
3525300,35253,BLUE CLIFF COLLEGE,MS,proprietary,106,"171,449"
239800,2398,BLUE MOUNTAIN COLLEGE,MS,private 4 year,179,"433,963"
2074900,13902,CHRIS BEAUTY COLLEGE,MS,proprietary,107,"263,032"
240100,2401,COAHOMA COMMUNITY COLLEGE,MS,public 2 year,"2,144","6,098,556"
240200,2402,COPIAH LINCOLN COMMUNITY COLLEGE,MS,public 2 year,"1,982","4,950,847"
2502100,16838,CREATION COLLEGE OF COSMETOLOGY,MS,proprietary,76,"173,276"
3848300,38483,DAY SPA CAREER COLLEGE,MS,proprietary,52,"91,928"
2249900,14335,DELTA BEAUTY COLLEGE,MS,proprietary,155,"333,335"
240300,2403,DELTA STATE UNIVERSITY,MS,public 4 year,"1,502","4,240,905"
240400,2404,EAST CENTRAL COMMUNITY COLLEGE,MS,public 2 year,"1,568","3,987,810"
240500,2405,EAST MISSISSIPPI COMMUNITY COLLEGE,MS,public 2 year,"3,696","9,498,168"
3004000,30040,FINAL TOUCH BEAUTY SCHOOL,MS,proprietary,99,"238,990"
2251700,15898,FOSTER'S COSMETOLOGY COLLEGE,MS,proprietary,35,"76,484"
2554600,17126,GIBSONS BARBER & BEAUTY COLLEGE,MS,proprietary,49,"126,712"
3963300,39633,HEALING TOUCH SCHOOL OF MASSAGE THERAPY,MS,proprietary,4,"3,430"
240700,2407,HINDS COMMUNITY COLLEGE,MS,public 2 year,"6,894","17,216,368"
240800,2408,HOLMES COMMUNITY COLLEGE,MS,public 2 year,"3,318","8,593,256"
2490200,16727,"ICS, THE WRIGHT BEAUTY COLLEGE",MS,proprietary,40,"122,467"
240900,2409,ITAWAMBA COMMUNITY COLLEGE,MS,public 2 year,"3,562","8,842,733"
2586000,25860,J & J HAIR DESIGN COLLEGE,MS,proprietary,103,"295,393"
3464300,34643,J&J HAIR DESIGN COLLEGE,MS,proprietary,25,"72,180"
241000,2410,JACKSON STATE UNIVERSITY,MS,public 4 year,"4,928","14,587,482"
241100,2411,JONES COUNTY JUNIOR COLLEGE,MS,public 2 year,"2,844","7,294,576"
2361200,16788,MAGNOLIA BIBLE COLLEGE,MS,private 4 year,18,"34,193"
2320800,16424,MAGNOLIA COLLEGE OF COSMETOLOGY,MS,proprietary,116,"237,719"
241300,2413,MERIDIAN COMMUNITY COLLEGE,MS,public 2 year,"2,032","4,817,934"
241400,2414,MILLSAPS COLLEGE,MS,private 4 year,243,"662,075"
241500,2415,MISSISSIPPI COLLEGE,MS,private 4 year,"1,043","2,606,722"
2302800,14574,MISSISSIPPI COLLEGE OF BEAUTY CULTURE,MS,proprietary,54,"141,848"
241600,2416,MISSISSIPPI DELTA COMMUNITY COLLEGE,MS,public 2 year,"2,339","6,156,215"
241700,2417,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,MS,public 2 year,"3,815","8,599,049"
242300,2423,MISSISSIPPI STATE UNIVERSITY,MS,public 4 year,"3,912","10,839,137"
242200,2422,MISSISSIPPI UNIVERSITY FOR WOMEN,MS,public 4 year,"1,091","3,060,688"
242400,2424,MISSISSIPPI VALLEY STATE UNIVERSITY,MS,public 4 year,"2,666","8,161,138"
242600,2426,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,MS,public 2 year,"1,604","3,993,451"
242700,2427,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,public 2 year,"4,239","9,048,314"
243000,2430,PEARL RIVER COMMUNITY COLLEGE,MS,public 2 year,"2,662","6,319,915"
243300,2433,RUST COLLEGE,MS,private 4 year,708,"2,061,040"
243500,15024,SOUTHEASTERN BAPTIST COLLEGE,MS,private 4 year,57,"152,727"
243600,2436,SOUTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,public 2 year,"1,218","2,958,411"
243900,2439,TOUGALOO COLLEGE,MS,private 4 year,686,"2,126,141"
3263300,32633,TRAXLER'S SCHOOL OF HAIR,MS,proprietary,51,"115,406"
244000,2440,UNIVERSITY OF MISSISSIPPI,MS,public 4 year,"2,985","8,188,780"
244100,2441,UNIVERSITY OF SOUTHERN MISSISSIPPI,MS,public 4 year,"6,242","15,677,772"
1146100,11461,WESLEY COLLEGE,MS,private 4 year,51,"137,110"
244700,2447,WILLIAM CAREY UNIVERSITY,MS,private 4 year,"1,252","2,650,245"
2621300,26213,ACADEMY OF COSMETOLOGY,MT,proprietary,26,"57,416"
3763400,37634,"ACADEMY OF NAIL, SKIN & HAIR",MT,proprietary,45,"91,770"
2510600,14902,BLACKFEET COMMUNITY COLLEGE,MT,public 2 year,520,"1,463,314"
790000,7900,BUTTE ACADEMY OF BEAUTY CULTURE,MT,proprietary,33,"61,879"
252600,2526,CARROLL COLLEGE,MT,private 4 year,367,"928,298"
2545200,14878,CHIEF DULL KNIFE COLLEGE,MT,public 2 year,151,"377,339"
946800,9468,COLLEGE OF COIFFURE ART,MT,proprietary,32,"84,867"
894700,8947,DAHL'S COLLEGE OF BEAUTY,MT,proprietary,37,"95,707"
252900,2529,DAWSON COMMUNITY COLLEGE,MT,public 2 year,246,"686,623"
677700,6777,FLATHEAD VALLEY COMMUNITY COLLEGE,MT,public 2 year,577,"1,270,815"
2517500,16967,FORT BELKNAP COLLEGE,MT,public 2 year,120,"343,655"
2343000,16616,FORT PECK COMMUNITY COLLEGE,MT,public 2 year,284,"680,801"
3778300,37783,HEALTH WORKS INSTITUTE,MT,proprietary,17,"37,425"
2286600,16135,LITTLE BIG HORN COLLEGE,MT,public 2 year,201,"531,972"
252800,2528,MILES COMMUNITY COLLEGE,MT,public 2 year,234,"561,365"
3205300,32053,MODERN BEAUTY SCHOOL,MT,proprietary,31,"88,176"
253000,2530,MONTANA STATE UNIVERSITY - BILLINGS,MT,public 4 year,"1,851","4,444,024"
253200,2532,MONTANA STATE UNIVERSITY - BOZEMAN,MT,public 4 year,"3,140","7,717,862"
253300,2533,MONTANA STATE UNIVERSITY - NORTHERN,MT,public 4 year,761,"2,006,912"
931400,9314,MONTANA STATE UNIVERSITY GREAT FALLS COLLEGE OF TECHNOLOGY,MT,public 2 year,808,"1,795,431"
253100,2531,MONTANA TECH OF THE UNIVERSITY OF MONTANA,MT,public 4 year,858,"2,188,162"
253400,2534,ROCKY MOUNTAIN COLLEGE,MT,private 4 year,333,"880,403"
2143400,15023,SALISH KOOTENAI COLLEGE,MT,public 4 year,673,"1,861,232"
2610900,26109,STONE CHILD COLLEGE,MT,public 2 year,234,"628,715"
252700,2527,UNIVERSITY OF GREAT FALLS,MT,private 4 year,373,"906,493"
253600,2536,UNIVERSITY OF MONTANA (THE),MT,public 4 year,"4,212","10,931,449"
757000,7570,UNIVERSITY OF MONTANA HELENA COLLEGE OF TECHNOLOGY,MT,public 2 year,453,"1,118,129"
253700,2537,UNIVERSITY OF MONTANA WESTERN (THE),MT,public 4 year,554,"1,369,972"
546300,5463,ALAMANCE COMMUNITY COLLEGE,NC,public 2 year,"1,413","3,178,515"
3237300,32373,ANSON COLLEGE OF COSMETOLOGY,NC,proprietary,8,"23,964"
3513400,35134,APEX SCHOOL OF THEOLOGY,NC,private 4 year,28,"66,113"
290600,2906,APPALACHIAN STATE UNIVERSITY,NC,public 4 year,"2,445","6,045,431"
2110500,14578,ART INSTITUTE OF CHARLOTTE (THE),NC,proprietary,770,"1,603,174"
403300,4033,ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"1,413","3,076,284"
290800,2908,BARTON COLLEGE,NC,private 4 year,378,"970,923"
855800,8558,BEAUFORT COUNTY COMMUNITY COLLEGE,NC,public 2 year,703,"1,714,364"
291000,2910,BELMONT ABBEY COLLEGE,NC,private 4 year,271,"643,653"
291100,2911,BENNETT COLLEGE,NC,private 4 year,358,"1,075,294"
798700,7987,BLADEN COMMUNITY COLLEGE,NC,public 2 year,"1,231","3,055,725"
968400,9684,BLUE RIDGE COMMUNITY COLLEGE,NC,public 2 year,568,"1,210,465"
291200,2912,BREVARD COLLEGE,NC,private 4 year,200,"501,180"
781400,7814,BROOKSTONE COLLEGE OF BUSINESS,NC,proprietary,482,"816,797"
2170700,15285,BRUNSWICK COMMUNITY COLLEGE,NC,public 2 year,496,"1,062,890"
647700,15358,CABARRUS COLLEGE OF HEALTH SCIENCES,NC,private 4 year,93,"198,066"
483500,4835,CALDWELL COMMUNITY COLLEGE & TECHNICAL INSTITUTE,NC,public 2 year,"1,305","2,910,712"
291300,2913,CAMPBELL UNIVERSITY,NC,private 4 year,"1,032","2,527,663"
532000,5320,CAPE FEAR COMMUNITY COLLEGE,NC,public 2 year,"2,231","5,102,340"
3777300,37773,CAROLINA ACADEMY OF COSMETIC ART & SCIENCE,NC,proprietary,131,"285,901"
2286300,16130,CAROLINA BEAUTY COLLEGE,NC,proprietary,784,"1,852,722"
808100,8081,CARTERET COMMUNITY COLLEGE,NC,public 2 year,663,"1,419,795"
291400,2914,CATAWBA COLLEGE,NC,private 4 year,403,"1,078,469"
531800,5318,CATAWBA VALLEY COMMUNITY COLLEGE,NC,public 2 year,"1,491","3,107,088"
544900,5449,CENTRAL CAROLINA COMMUNITY COLLEGE,NC,public 2 year,"1,500","3,478,265"
291500,2915,CENTRAL PIEDMONT COMMUNITY COLLEGE - CENTRAL,NC,public 2 year,"3,926","7,937,874"
3104200,31042,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,NC,public 2 year,103,"149,717"
2558900,17159,CHEVEUX SCHOOL OF HAIR DESIGN,NC,proprietary,49,"127,567"
291600,2916,CHOWAN COLLEGE,NC,private 4 year,431,"1,204,473"
808200,8082,CLEVELAND COMMUNITY COLLEGE,NC,public 2 year,"1,286","2,984,443"
531600,5316,COASTAL CAROLINA COMMUNITY COLLEGE,NC,public 2 year,"1,698","3,814,153"
291700,2917,COLLEGE OF THE ALBEMARLE,NC,public 2 year,750,"1,703,472"
3064400,30644,COSMETOLOGY INSTITUTE OF BEAUTY ARTS & SCIENCES (THE),NC,proprietary,115,"304,853"
679900,8086,CRAVEN COMMUNITY COLLEGE,NC,public 2 year,"1,013","2,429,166"
291800,2918,DAVIDSON COLLEGE,NC,private 4 year,110,"317,388"
291900,2919,DAVIDSON COUNTY COMMUNITY COLLEGE,NC,public 2 year,"1,339","2,808,829"
292000,2920,DUKE UNIVERSITY,NC,private 4 year,608,"1,685,060"
3748500,37485,DURHAM BEAUTY ACADEMY,NC,proprietary,53,"111,114"
544800,5448,DURHAM TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"1,696","3,445,906"
292300,2923,EAST CAROLINA UNIVERSITY,NC,public 4 year,"4,886","13,147,446"
885500,8855,EDGECOMBE COMMUNITY COLLEGE,NC,public 2 year,"1,670","3,548,933"
292600,2926,ELIZABETH CITY STATE UNIVERSITY,NC,public 4 year,"1,704","5,133,605"
292700,2927,ELON UNIVERSITY,NC,private 4 year,334,"868,066"
2210400,15211,FAYETTEVILLE BEAUTY COLLEGE,NC,proprietary,31,"83,375"
292800,2928,FAYETTEVILLE STATE UNIVERSITY,NC,public 4 year,"3,174","8,893,642"
764000,7640,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"4,765","12,151,075"
531700,5317,FORSYTH TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"2,069","4,840,743"
292900,2929,GARDNER-WEBB UNIVERSITY,NC,private 4 year,"1,069","2,800,180"
297300,2973,GASTON COLLEGE,NC,public 2 year,"1,990","4,602,729"
293000,2930,GREENSBORO COLLEGE,NC,private 4 year,315,"795,923"
293100,2931,GUILFORD COLLEGE,NC,private 4 year,"1,092","2,585,977"
483800,4838,GUILFORD TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"4,014","9,717,258"
2238700,15789,HAIRSTYLING INSTITUTE OF CHARLOTTE,NC,proprietary,15,"32,850"
798600,7986,HALIFAX COMMUNITY COLLEGE,NC,public 2 year,"1,082","2,417,679"
808300,8083,HAYWOOD COMMUNITY COLLEGE,NC,public 2 year,762,"1,718,464"
3089300,30893,HERITAGE BIBLE COLLEGE,NC,private 4 year,81,"203,796"
293300,2933,HIGH POINT UNIVERSITY,NC,private 4 year,899,"2,302,479"
293400,2934,ISOTHERMAL COMMUNITY COLLEGE,NC,public 2 year,"1,093","2,552,372"
768700,7687,JAMES SPRUNT COMMUNITY COLLEGE,NC,public 2 year,614,"1,495,742"
293500,13819,JOHN WESLEY COLLEGE,NC,private 4 year,77,"181,146"
293600,2936,JOHNSON C. SMITH UNIVERSITY,NC,private 4 year,961,"2,829,266"
933600,9336,JOHNSTON COMMUNITY COLLEGE,NC,public 2 year,997,"2,186,522"
293700,2937,KING'S COLLEGE,NC,proprietary,372,"984,396"
293900,2939,LEES-MCRAE COLLEGE,NC,private 4 year,323,"820,458"
294000,2940,LENOIR COMMUNITY COLLEGE,NC,public 2 year,"1,470","3,587,966"
294100,2941,LENOIR-RHYNE COLLEGE,NC,private 4 year,379,"966,199"
1192600,11926,LEON'S BEAUTY SCHOOL,NC,proprietary,75,"176,413"
294200,2942,LIVINGSTONE COLLEGE,NC,private 4 year,785,"2,113,792"
294300,2943,LOUISBURG COLLEGE,NC,private 2 year,543,"1,290,459"
294400,2944,MARS HILL COLLEGE,NC,private 4 year,538,"1,423,681"
798800,7988,MARTIN COMMUNITY COLLEGE,NC,public 2 year,633,"1,644,972"
1119700,11197,MAYLAND COMMUNITY COLLEGE,NC,public 2 year,380,"849,692"
808500,8085,MCDOWELL TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,582,"1,319,633"
3361300,33613,MEDICAL ARTS MASSAGE SCHOOL,NC,proprietary,34,"59,711"
647800,6478,MERCY SCHOOL OF NURSING,NC,public 2 year,46,"92,638"
294500,2945,MEREDITH COLLEGE,NC,private 4 year,518,"1,308,619"
294600,2946,METHODIST COLLEGE,NC,private 4 year,659,"1,571,072"
294700,2947,MITCHELL COMMUNITY COLLEGE,NC,public 2 year,787,"1,822,535"
2056500,13670,MITCHELLS HAIR STYLING ACADEMY,NC,proprietary,106,"224,153"
808700,8087,MONTGOMERY COMMUNITY COLLEGE,NC,public 2 year,432,"957,459"
1179900,11799,MONTGOMERY'S HAIRSTYLING ACADEMY,NC,proprietary,45,"107,115"
294800,2948,MONTREAT COLLEGE,NC,private 4 year,356,"756,928"
294900,2949,MOUNT OLIVE COLLEGE,NC,private 4 year,"1,147","2,381,407"
2205000,13850,MR DAVID'S SCHOOL OF HAIR DESIGN,NC,proprietary,36,"85,945"
855700,8557,NASH COMMUNITY COLLEGE,NC,public 2 year,942,"1,790,803"
3827300,38273,NEW LIFE THEOLOGICAL SEMINARY,NC,private 4 year,21,"37,567"
290500,2905,NORTH CAROLINA AGRICULTURAL AND TECHNICAL STATE UNIVERSITY,NC,public 4 year,"4,746","13,328,889"
295000,2950,NORTH CAROLINA CENTRAL UNIVERSITY,NC,public 4 year,"3,580","10,433,506"
398100,3981,NORTH CAROLINA SCHOOL OF THE ARTS,NC,public 4 year,153,"456,000"
297200,2972,NORTH CAROLINA STATE UNIVERSITY,NC,public 4 year,"3,625","9,609,670"
295100,2951,NORTH CAROLINA WESLEYAN COLLEGE,NC,private 4 year,812,"2,196,280"
703100,7031,PAMLICO COMMUNITY COLLEGE,NC,public 2 year,167,"346,460"
295300,2953,PEACE COLLEGE,NC,private 4 year,243,"673,128"
295500,2955,PFEIFFER UNIVERSITY,NC,private 4 year,437,"1,095,377"
295600,2956,PIEDMONT BAPTIST COLLEGE AND GRADUATE SCHOOL,NC,private 4 year,135,"329,403"
964600,9646,PIEDMONT COMMUNITY COLLEGE,NC,public 2 year,914,"2,103,477"
2560600,17191,PINNACLE INSTITUTE OF COSMETOLOGY,NC,proprietary,30,"83,118"
406200,4062,PITT COMMUNITY COLLEGE,NC,public 2 year,"2,203","5,283,342"
295700,2957,QUEENS UNIVERSITY OF CHARLOTTE,NC,private 4 year,391,"872,786"
544700,5447,RANDOLPH COMMUNITY COLLEGE,NC,public 2 year,844,"1,838,818"
546400,5464,RICHMOND COMMUNITY COLLEGE,NC,public 2 year,986,"2,401,983"
2280900,14101,ROANOKE BIBLE COLLEGE,NC,private 4 year,83,"229,562"
861300,8613,ROANOKE CHOWAN COMMUNITY COLLEGE,NC,public 2 year,799,"1,995,603"
861200,8612,ROBESON COMMUNITY COLLEGE,NC,public 2 year,"1,669","4,177,496"
295800,2958,ROCKINGHAM COMMUNITY COLLEGE,NC,public 2 year,743,"1,614,881"
575400,5754,ROWAN CABARRUS COMMUNITY COLLEGE,NC,public 2 year,"2,346","5,298,088"
296000,2960,SALEM COLLEGE,NC,private 4 year,401,"1,015,386"
789200,7892,SAMPSON COMMUNITY COLLEGE,NC,public 2 year,964,"1,973,238"
296100,2961,SANDHILLS COMMUNITY COLLEGE,NC,public 2 year,"1,738","3,637,105"
3109000,31090,SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA,NC,proprietary,223,"393,650"
296200,2962,SHAW UNIVERSITY,NC,private 4 year,"1,941","5,489,902"
1026400,10264,SOUTH COLLEGE,NC,proprietary,170,"377,592"
798500,7985,SOUTH PIEDMONT COMMUNITY COLLEGE,NC,public 2 year,942,"2,016,248"
296400,2964,SOUTHEASTERN COMMUNITY COLLEGE,NC,public 2 year,"1,277","3,273,678"
846600,8466,SOUTHWESTERN COMMUNITY COLLEGE,NC,public 2 year,743,"1,687,214"
296800,2968,ST AUGUSTINES COLLEGE,NC,private 4 year,824,"2,473,222"
296700,2967,ST. ANDREWS PRESBYTERIAN COLLEGE,NC,private 4 year,196,"520,178"
1119400,11194,STANLY COMMUNITY COLLEGE,NC,public 2 year,635,"1,365,757"
297000,2970,SURRY COMMUNITY COLLEGE,NC,public 2 year,967,"1,877,284"
943000,9430,TRI-COUNTY COMMUNITY COLLEGE,NC,public 2 year,487,"1,122,187"
297400,2974,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL-,NC,public 4 year,"2,286","6,119,224"
297500,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,NC,public 4 year,"4,490","11,541,260"
297600,2976,UNIVERSITY OF NORTH CAROLINA - GREENSBORO,NC,public 4 year,"3,706","9,309,751"
290700,2907,UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,NC,public 4 year,766,"1,966,124"
295400,2954,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,NC,public 4 year,"2,531","6,110,354"
298400,2984,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),NC,public 4 year,"2,088","5,296,031"
990300,9903,VANCE - GRANVILLE COMMUNITY COLLEGE,NC,public 2 year,"2,133","4,643,055"
297800,2978,WAKE FOREST UNIVERSITY,NC,private 4 year,298,"754,178"
484400,4844,WAKE TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"2,432","4,919,145"
297900,2979,WARREN WILSON COLLEGE,NC,private 4 year,190,"469,777"
648300,6483,WATTS SCHOOL OF NURSING,NC,private 2 year,32,"82,250"
298000,8216,WAYNE COMMUNITY COLLEGE,NC,public 2 year,"1,488","3,424,780"
298100,2981,WESTERN CAROLINA UNIVERSITY,NC,public 4 year,"1,827","4,681,704"
298200,2982,WESTERN PIEDMONT COMMUNITY COLLEGE,NC,public 2 year,"1,366","3,297,702"
298300,2983,WILKES COMMUNITY COLLEGE,NC,public 2 year,"1,099","2,411,829"
484500,4845,WILSON TECHNICAL COMMUNITY COLLEGE,NC,public 2 year,"1,281","3,149,338"
298500,2985,WINGATE UNIVERSITY,NC,private 4 year,348,"864,489"
3009500,30095,WINSTON-SALEM BARBER SCHOOL,NC,proprietary,58,"137,046"
3570300,35703,WINSTON-SALEM BIBLE COLLEGE,NC,private 4 year,11,"34,088"
298600,2986,WINSTON-SALEM STATE UNIVERSITY,NC,public 4 year,"2,901","8,613,181"
484600,4846,AAKERS COLLEGE,ND,proprietary,774,"1,436,777"
298800,2988,BISMARCK STATE COLLEGE,ND,public 2 year,"1,022","2,419,308"
2236500,15793,CANKDESKA CIKANA (LITTLE HOOP) COMMUNITY COLLEGE,ND,public 2 year,208,"480,698"
298900,2989,DICKINSON STATE UNIVERSITY,ND,public 4 year,805,"2,039,902"
2553700,15536,FORT BERTHOLD COMMUNITY COLLEGE,ND,public 2 year,181,"463,836"
2298200,16232,HEADQUARTERS ACADEMY OF HAIR DESIGN,ND,proprietary,66,"180,378"
299000,2990,JAMESTOWN COLLEGE,ND,private 4 year,299,"783,694"
775600,7756,JOSEFS SCHOOL OF HAIR DESIGN,ND,proprietary,62,"140,000"
1040600,10406,JOSEF'S SCHOOL OF HAIR DESIGN,ND,proprietary,44,"80,126"
299100,2991,LAKE REGION STATE COLLEGE,ND,public 2 year,324,"785,218"
299300,2993,MAYVILLE STATE UNIVERSITY,ND,public 4 year,278,"718,121"
935400,9354,MEDCENTER ONE COLLEGE OF NURSING,ND,private 4 year,36,"92,500"
299400,2994,MINOT STATE UNIVERSITY,ND,public 4 year,"1,152","2,771,221"
299500,2995,MINOT STATE UNIVERSITY - BOTTINEAU,ND,public 2 year,229,"569,458"
3087200,16929,MOLER BARBER COLLEGE OF HAIR STYLING,ND,proprietary,5,"11,177"
299600,2996,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,public 2 year,850,"2,016,966"
299700,2997,NORTH DAKOTA STATE UNIVERSITY OF AGRICULTURE & APPLIED SCIENCE,ND,public 4 year,"2,296","5,535,948"
1229500,12295,R D HAIRSTYLING COLLEGE,ND,proprietary,22,"44,353"
4031300,40313,SALON PROFESSIONAL ACADEMY (THE),ND,proprietary,16,"40,975"
2188200,14993,SITTING BULL COLLEGE,ND,public 4 year,226,"522,758"
1205900,12059,TRINITY BIBLE COLLEGE,ND,private 4 year,199,"547,450"
2301100,9450,TURTLE MOUNTAIN COMMUNITY COLLEGE,ND,private 4 year,377,"1,040,546"
2242900,14470,UNITED TRIBES TECHNICAL COLLEGE,ND,private 2 year,502,"1,366,207"
299200,2992,UNIVERSITY OF MARY,ND,private 4 year,693,"1,562,230"
300500,3005,UNIVERSITY OF NORTH DAKOTA,ND,public 4 year,"2,243","5,521,426"
300800,3008,VALLEY CITY STATE UNIVERSITY,ND,public 4 year,280,"692,273"
300700,3007,WILLISTON STATE COLLEGE,ND,public 2 year,421,"1,051,185"
849200,8492,ALEGENT HEALTH SCHOOLS,NE,private 2 year,6,"18,825"
974300,2538,BELLEVUE UNIVERSITY,NE,private 4 year,"1,253","2,392,089"
639900,6399,BRYAN LGH COLLEGE OF HEALTH SCIENCES,NE,private 4 year,70,"162,126"
961700,9617,CAPITOL SCHOOLS OF HAIRSTYLING AND ESTHETICS,NE,proprietary,62,"109,560"
2099500,14468,CENTRAL COMMUNITY COLLEGE,NE,public 2 year,"1,932","3,738,716"
