OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
2110900,14648,CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN,NY,public 2 year,86,"166,260"
286100,2861,CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY C,NY,public 2 year,"1,482","3,449,818"
2145800,14996,CAYUGA ONONDAGA BOCES,NY,public 2 year,31,"67,298"
268500,2685,CAZENOVIA COLLEGE,NY,private 4 year,351,"891,658"
3773300,37733,CENTER FOR NATURAL WELLNESS SCHOOL OF MASSAGE THERAPY,NY,proprietary,37,"100,465"
477600,4776,CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ,NY,private 4 year,471,"1,717,550"
843700,15050,CHAMPLAIN VALLEY EDUCATIONAL SERVICES,NY,public 2 year,20,"65,920"
3096200,30962,CHARLES STUART SCHOOL,NY,proprietary,36,"88,466"
2176000,15345,CHERYL FELL'S SCHOOL OF BUSINESS,NY,proprietary,21,"61,900"
3426400,34264,CHUBB INSTITUTE (THE),NY,proprietary,"1,410","2,277,222"
2125500,14760,CIRCLE IN THE SQUARE THEATRE SCHOOL,NY,private 4 year,15,"40,350"
2506100,2686,CITY UNIVERSITY OF NEW YORK CENTRAL OFFICE,NY,public 4 year,"94,600","249,023,424"
269900,2699,CLARKSON UNIVERSITY,NY,private 4 year,594,"1,491,863"
678700,6787,CLINTON COMMUNITY COLLEGE,NY,public 2 year,737,"1,635,291"
644300,6443,COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP,NY,private 2 year,153,"340,109"
270100,2701,COLGATE UNIVERSITY,NY,private 4 year,261,"722,097"
270300,2703,COLLEGE OF MOUNT SAINT VINCENT,NY,private 4 year,521,"1,564,312"
270400,2704,COLLEGE OF NEW ROCHELLE (THE),NY,private 4 year,"5,252","14,043,103"
270500,2705,COLLEGE OF ST ROSE,NY,private 4 year,765,"1,956,975"
520800,5208,COLLEGE OF WESTCHESTER (THE),NY,proprietary,760,"1,815,787"
270700,2707,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NY,private 4 year,"1,143","3,379,331"
270900,2709,CONCORDIA COLLEGE,NY,private 4 year,184,"487,101"
752200,7522,CONTINENTAL SCHOOL OF BEAUTY CULTURE,NY,proprietary,435,"952,368"
2617000,26170,CONTINENTAL SCHOOL OF BEAUTY CULTURE,NY,proprietary,152,"314,763"
271000,2710,COOPER UNION FOR THE ADVANCEMENT OF SCIENCE & ART (TH,NY,private 4 year,146,"440,700"
271100,2711,CORNELL UNIVERSITY,NY,private 4 year,"1,834","5,029,152"
286300,2863,CORNING COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY,NY,public 2 year,"1,788","4,102,840"
644500,6445,CROUSE HOSPITAL SCHOOL OF NURSING,NY,private 2 year,111,"227,563"
3380300,33803,CULINARY ACADEMY OF LONG ISLAND,NY,proprietary,156,"317,492"
780400,7804,CULINARY ACADEMY OF NEW YORK,NY,proprietary,421,"911,596"
730400,7304,CULINARY INSTITUTE OF AMERICA,NY,private 4 year,779,"2,050,396"
1161400,11614,CVPH MEDICAL CENTER,NY,private 2 year,8,"24,750"
280800,2808,DAEMEN COLLEGE,NY,private 4 year,554,"1,369,028"
2169100,15291,DAVIS COLLEGE,NY,private 4 year,113,"310,419"
3081600,30816,DELAWARE CHENANGO MADISON OTSEGO BOCES,NY,public 2 year,56,"131,500"
271300,2713,DOMINICAN COLLEGE OF BLAUVELT,NY,private 4 year,436,"1,209,057"
2217800,15674,DOROTHEA HOPFER SCHOOL OF NURSING AT THE MOUNT VERNON,NY,private 2 year,70,"132,064"
266700,2667,DOWLING COLLEGE,NY,private 4 year,844,"2,192,088"
2172800,14530,DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING,NY,public 2 year,82,"200,516"
286400,2864,DUTCHESS COMMUNITY COLLEGE,NY,public 2 year,"1,409","3,000,786"
271200,2712,D'YOUVILLE COLLEGE,NY,private 4 year,657,"1,765,886"
2179400,15375,EASTERN SUFFOLK BOCES,NY,public 2 year,222,"553,823"
644800,15891,ELLIS HOSPITAL SCHOOL OF NURSING,NY,private 2 year,41,"90,650"
904300,9043,ELMIRA BUSINESS INSTITUTE,NY,proprietary,791,"1,852,823"
271800,2718,ELMIRA COLLEGE,NY,private 4 year,377,"876,475"
1258900,12557,ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES,NY,public 2 year,122,"262,070"
2235600,15777,ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES,NY,public 2 year,45,"146,450"
1068400,10684,ERIE COMMUNITY COLLEGE,NY,public 2 year,"5,833","14,717,085"
481100,4811,EVEREST INSTITUTE,NY,proprietary,"2,801","6,085,528"
286600,2866,FASHION INSTITUTE OF TECHNOLOGY,NY,public 4 year,"1,655","4,398,607"
506600,5066,FAXTON - SAINT LUKE'S SCHOOL OF RADIOGRAPHY,NY,private 4 year,9,"26,300"
753200,7532,FINGER LAKES COMMUNITY COLLEGE,NY,public 2 year,"1,780","4,001,194"
1256100,12561,FIVE TOWNS COLLEGE,NY,proprietary,325,"794,396"
272200,2722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,NY,private 4 year,"1,731","5,025,926"
3328300,33283,FRANKLIN CAREER INSTITUTE,NY,private 2 year,611,"1,568,831"
2575400,25754,"FRENCH CULINARY INSTITUTE,THE",NY,proprietary,49,"73,045"
678200,6782,GENESEE COMMUNITY COLLEGE,NY,public 2 year,"2,088","4,966,597"
3115300,31153,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,NY,public 2 year,126,"280,063"
2265200,15992,GLOBAL BUSINESS INSTITUTE,NY,private 2 year,829,"1,648,994"
2540800,17010,GLOBE INSTITUTE OF TECHNOLOGY,NY,proprietary,"1,456","3,605,350"
2105900,14628,HAIR DESIGN INSTITUTE AT FIFTH AVENUE,NY,proprietary,71,"182,752"
2172100,14654,HAMILTON - FULTON - MONTGOMERY BOCES,NY,public 2 year,19,"33,953"
272800,2728,HAMILTON COLLEGE,NY,private 4 year,214,"631,550"
3315300,33153,HARLEM SCHOOL OF TECHNOLOGY,NY,proprietary,22,"73,039"
272900,2729,HARTWICK COLLEGE,NY,private 4 year,379,"974,375"
1015300,15395,HELENE FULD COLLEGE OF NURSING NORTH GENERAL HOSPITAL,NY,private 2 year,176,"205,263"
2098400,14517,HERKIMER COUNTY BOCES PRACTICAL NURSING PROGRAM,NY,public 2 year,55,"126,675"
273500,2735,HILBERT COLLEGE,NY,private 4 year,392,"983,386"
273100,2731,HOBART AND WILLIAM SMITH COLLEGES,NY,private 4 year,314,"913,325"
273200,2732,HOFSTRA UNIVERSITY,NY,private 4 year,"1,706","4,478,925"
273400,2734,HOUGHTON COLLEGE,NY,private 4 year,429,"1,014,254"
286800,2868,HUDSON VALLEY COMMUNITY COLLEGE,NY,public 2 year,"2,766","6,119,775"
3819400,38194,HUDSON VALLEY SCHOOL OF ADVANCED AESTHETIC SKIN CARE,NY,proprietary,18,"27,147"
2206000,15599,HUNTER BUSINESS SCHOOL,NY,proprietary,463,"1,019,813"
2294900,16195,INSTITUTE OF AUDIO RESEARCH,NY,proprietary,367,"866,832"
1210700,12107,INSTITUTE OF DESIGN AND CONSTRUCTION,NY,private 2 year,57,"119,870"
843500,8435,INTERBORO INSTITUTE,NY,proprietary,"4,983","11,453,250"
273700,2737,IONA COLLEGE,NY,private 4 year,775,"2,087,618"
737500,7375,ISLAND DRAFTING & TECHNICAL INSTITUTE,NY,proprietary,82,"219,480"
273900,2739,ITHACA COLLEGE,NY,private 4 year,978,"2,672,940"
849500,8495,JAMESTOWN BUSINESS COLLEGE,NY,proprietary,271,"632,932"
286900,2869,JAMESTOWN COMMUNITY COLLEGE,NY,public 2 year,"1,688","3,878,634"
287000,2870,JEFFERSON COMMUNITY COLLEGE,NY,public 2 year,"1,306","2,711,636"
1005200,10052,JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING,NY,public 2 year,71,"152,644"
2511500,15466,"JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER",NY,proprietary,6,"17,900"
274200,2742,JUILLIARD SCHOOL (THE),NY,private 4 year,86,"256,732"
739800,7398,KATHARINE GIBBS SCHOOL,NY,proprietary,"3,160","7,401,078"
1164700,11647,KATHARINE GIBBS SCHOOL,NY,proprietary,456,"998,151"
1054900,10549,KEHILATH YAKOV RABBINICAL SEMINARY,NY,private 4 year,68,"271,800"
274400,2744,KEUKA COLLEGE,NY,private 4 year,510,"1,224,881"
2256700,15921,KOL YAAKOV TORAH CENTER,NY,private 4 year,4,"16,150"
746600,7466,LABORATORY INSTITUTE OF MERCHANDISING,NY,proprietary,230,"632,473"
274800,2748,LE MOYNE COLLEGE,NY,private 4 year,772,"2,072,906"
3568300,35683,LEON STUDIO ONE SCHOOL OF HAIR DESIGN & CAREER TRAINI,NY,proprietary,79,"188,444"
3433500,34335,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING,NY,proprietary,36,"47,132"
738700,7387,LONG ISLAND BEAUTY SCHOOL,NY,proprietary,133,"281,116"
738800,7388,LONG ISLAND BEAUTY SCHOOL,NY,proprietary,121,"277,736"
2093700,14514,LONG ISLAND BUSINESS INSTITUTE,NY,proprietary,"1,423","3,781,711"
2118700,14321,LONG ISLAND COLLEGE HOSPITAL - SCHOOL OF NURSING,NY,private 2 year,68,"171,107"
275100,2751,LONG ISLAND UNIVERSITY,NY,private 4 year,"4,752","13,031,586"
1302600,13026,MACHZIKEI HADATH RABBINICAL COLLEGE,NY,private 4 year,80,"306,125"
2126300,14890,MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM,NY,public 2 year,107,"169,607"
740100,7401,MANDL SCHOOL,NY,proprietary,822,"2,203,965"
275800,2758,MANHATTAN COLLEGE,NY,private 4 year,562,"1,617,036"
3193300,31933,MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY,NY,private 2 year,191,"375,145"
275900,2759,MANHATTAN SCHOOL OF MUSIC,NY,private 4 year,41,"136,075"
276000,2760,MANHATTANVILLE COLLEGE,NY,private 4 year,395,"1,071,963"
276300,2763,MARIA COLLEGE,NY,private 2 year,363,"627,806"
2160100,15230,MARION S WHELAN SCHOOL OF PRACTICAL NURSING OF GENEVA,NY,private 2 year,20,"52,342"
276500,2765,MARIST COLLEGE,NY,private 4 year,655,"1,730,938"
2513500,15538,MARJON SCHOOL OF BEAUTY CULTURE,NY,proprietary,59,"171,775"
276900,2769,MARYMOUNT MANHATTAN COLLEGE,NY,private 4 year,356,"956,137"
277700,2777,MEDAILLE COLLEGE,NY,private 4 year,593,"1,435,097"
1220300,12203,MEMORIAL HOSPITAL SCHOOL OF NURSING,NY,private 2 year,41,"92,176"
1167700,11677,MEMORIAL SLOAN KETTERING CANCER CENTER,NY,private 2 year,2,"3,740"
2506200,14886,MERCE CUNNINGHAM STUDIO,NY,private 2 year,2,"1,255"
277200,2772,MERCY COLLEGE,NY,private 4 year,"2,835","7,019,680"
3181400,31814,MERKAZ BNOS,NY,private 2 year,278,"769,025"
933500,9335,MESIVTA OF EASTERN PARKWAY RABBINICAL SEMINARY,NY,private 4 year,23,"78,987"
726400,7264,MESIVTA TORAH VODAATH RABBINICAL SEMINARY,NY,private 4 year,90,"295,801"
397400,3974,MESIVTHA TIFERETH JERUSALEM OF AMERICA,NY,private 4 year,23,"78,300"
976900,9769,METROPOLITAN COLLEGE OF NEW YORK,NY,private 4 year,744,"2,064,481"
3652300,36523,METROPOLITAN LEARNING INSTITUTE,NY,private 2 year,363,"870,628"
928300,9283,MIDWAY PARIS BEAUTY SCHOOL,NY,proprietary,114,"226,766"
2219500,15332,MILDRED ELLEY,NY,proprietary,721,"1,726,647"
479800,4798,MIRRER YESHIVA CENTRAL INSTITUTE,NY,private 4 year,119,"399,125"
2275900,16723,"MODERN WELDING SCHOOL, INC",NY,proprietary,95,"243,650"
277500,2775,MOLLOY COLLEGE,NY,private 4 year,766,"1,966,111"
479900,4799,MONROE COLLEGE,NY,proprietary,"6,613","19,585,725"
287200,2872,MONROE COMMUNITY COLLEGE,NY,public 2 year,"6,463","15,517,054"
277800,2778,MOUNT SAINT MARY COLLEGE,NY,private 4 year,527,"1,364,522"
287300,2873,NASSAU COMMUNITY COLLEGE,NY,public 2 year,"5,259","12,780,826"
2287800,22878,NATIONAL TRACTOR TRAILER SCHOOL,NY,proprietary,74,"85,817"
277900,2779,NAZARETH COLLEGE OF ROCHESTER,NY,private 4 year,536,"1,338,287"
902900,9029,NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATRE (THE),NY,private 2 year,7,"21,550"
4102300,41023,NEW AGE TRAINING,NY,proprietary,19,"18,925"
2182200,21822,NEW SCHOOL OF RADIO AND TELEVISION,NY,proprietary,31,"79,293"
2066200,2780,"NEW SCHOOL, THE",NY,private 4 year,"1,099","2,896,646"
3537300,35373,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,NY,proprietary,553,"1,367,914"
2163400,14576,NEW YORK CAREER INSTITUTE,NY,proprietary,368,"693,385"
2599400,25994,NEW YORK COLLEGE OF HEALTH PROFESSIONS,NY,private 4 year,248,"592,435"
3120700,31207,NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE),NY,proprietary,77,"220,475"
2325600,16463,NEW YORK INSTITUTE OF ENGLISH AND BUSINESS,NY,private 2 year,525,"1,118,461"
3203300,32033,NEW YORK INSTITUTE OF MASSAGE,NY,proprietary,122,"243,425"
278200,2782,NEW YORK INSTITUTE OF TECHNOLOGY,NY,private 4 year,"2,061","5,119,505"
3088500,30885,NEW YORK INTERNATIONAL BEAUTY SCHOOL,NY,proprietary,265,"639,810"
3111100,31111,NEW YORK PARALEGAL SCHOOL,NY,proprietary,65,"124,530"
1055100,10551,NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS,NY,proprietary,506,"1,418,325"
2069000,13606,NEW YORK SCHOOL OF INTERIOR DESIGN,NY,private 4 year,28,"50,112"
278500,2785,NEW YORK UNIVERSITY,NY,private 4 year,"3,309","9,217,850"
287400,2874,NIAGARA COUNTY COMMUNITY COLLEGE,NY,public 2 year,"2,197","5,058,931"
278800,2788,NIAGARA UNIVERSITY,NY,private 4 year,704,"1,771,046"
711100,7111,NORTH COUNTRY COMMUNITY COLLEGE,NY,public 2 year,671,"1,603,678"
2314200,16374,NORTHERN WESTCHESTER SCHOOL OF HAIRDRESSING & COSMETO,NY,proprietary,35,"74,096"
279000,2790,NYACK COLLEGE-ROCKLAND CAMPUS,NY,private 4 year,"1,051","2,585,288"
1198400,11984,OHR HAMEIR THEOLOGICAL SEMINARY,NY,private 4 year,66,"204,160"
900300,9003,OLEAN BUSINESS INSTITUTE,NY,proprietary,61,"151,525"
287500,2875,ONONDAGA COMMUNITY COLLEGE,NY,public 2 year,"2,952","6,679,000"
1265200,12652,ONONDAGA CORTLAND MADISON BOCES,NY,public 2 year,364,"926,605"
287600,2876,ORANGE COUNTY COMMUNITY COLLEGE,NY,public 2 year,"1,339","3,011,170"
2124000,14888,ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING,NY,public 2 year,63,"137,081"
2199300,15546,ORLEANS NIAGARA BOCES,NY,public 2 year,13,"34,814"
2587600,25876,ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE),NY,proprietary,73,"200,945"
1278300,12783,OSWEGO COUNTY BOCES ADULT CAREERS CENTER,NY,public 2 year,54,"134,287"
2104300,12387,OTSEGO AREA SCHOOL OF PRACTICAL NURSING,NY,public 2 year,24,"68,477"
279100,2791,PACE UNIVERSITY,NY,private 4 year,"2,042","5,550,291"
279500,2795,PAUL SMITH'S COLLEGE OF ARTS & SCIENCES,NY,private 4 year,328,"873,969"
643800,6438,PHILLIPS BETH ISRAEL SCHOOL OF NURSING,NY,private 2 year,45,"110,681"
1207200,12072,PHILLIPS HAIRSTYLING INSTITUTE,NY,proprietary,99,"235,184"
1235800,12358,PLAZA COLLEGE,NY,proprietary,914,"2,456,104"
279600,2796,POLYTECHNIC UNIVERSITY,NY,private 4 year,669,"2,035,781"
279800,2798,PRATT INSTITUTE,NY,private 4 year,834,"2,453,135"
2306500,16297,PROFESSIONAL BUSINESS COLLEGE,NY,private 2 year,"1,086","2,949,277"
1095200,13244,PUTNAM-WESTCHESTER BOCES,NY,public 2 year,46,"93,487"
397600,3976,RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN,NY,private 4 year,22,"62,050"
1094300,10943,RABBINICAL COLLEGE BETH SHRAGA,NY,private 4 year,20,"70,050"
861400,8614,RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION,NY,private 4 year,177,"689,450"
397700,3977,RABBINICAL COLLEGE CH'SAN SOFER OF NEW YORK,NY,private 4 year,22,"83,750"
1037800,10378,RABBINICAL COLLEGE OF LONG ISLAND,NY,private 4 year,34,"98,987"
3129200,31292,RABBINICAL COLLEGE OF OHR SHIMON YISROEL,NY,private 4 year,137,"554,350"
2622900,26229,RABBINICAL COLLEGE OF YESHIVA AND KOLEL BAIS MEDROSH,NY,private 4 year,18,"60,650"
861700,8617,RABBINICAL SEMINARY MKOR CHAIM,NY,private 4 year,23,"89,000"
2349700,11710,RABBINICAL SEMINARY OF ADAS YEREIM,NY,private 4 year,48,"191,800"
397800,3978,RABBINICAL SEMINARY OF AMERICA,NY,private 4 year,26,"70,175"
280300,2803,RENSSELAER POLYTECHNIC INSTITUTE,NY,private 4 year,783,"2,061,208"
2092400,14287,RIDLEY-LOWELL SCHOOL OF BUSINESS,NY,proprietary,133,"252,255"
280500,2805,ROBERTS WESLEYAN COLLEGE,NY,private 4 year,487,"1,206,028"
2157900,15201,ROCHESTER GENERAL HOSPITAL,NY,private 2 year,54,"122,810"
280600,2806,ROCHESTER INSTITUTE OF TECHNOLOGY,NY,private 4 year,"2,975","7,980,510"
287700,2877,ROCKLAND COMMUNITY COLLEGE,NY,public 2 year,"1,076","2,470,992"
2272900,16038,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,public 2 year,34,"92,410"
281000,2810,SAGE COLLEGES,NY,private 4 year,600,"1,455,047"
646100,6461,SAINT ELIZABETH MEDICAL CENTER,NY,private 2 year,90,"227,110"
282000,2820,SAINT FRANCIS COLLEGE,NY,private 4 year,921,"2,502,242"
506400,5064,SAINT JAMES MERCY HOSPITAL SCHOOL OF RADIOLOGIC SCIEN,NY,private 2 year,15,"39,032"
282300,2823,SAINT JOHN'S UNIVERSITY,NY,private 4 year,"4,435","12,605,241"
282500,2825,SAINT JOSEPH'S COLLEGE,NY,private 4 year,"1,057","2,644,034"
646700,6467,SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSP,NY,private 2 year,96,"217,348"
3651300,36513,SAINT JOSEPH'S MEDICAL CENTER SCHOOL OF RADIOGRAPHY,NY,private 4 year,10,"27,850"
2193700,15513,SAINT LAWRENCE LEWIS COUNTY BOCES,NY,public 2 year,24,"83,955"
283200,2832,SAINT THOMAS AQUINAS COLLEGE,NY,private 4 year,325,"911,839"
1236400,12364,SAINT VINCENTS CATHOLIC MEDCL CNTRS OF NEW YORK BROOK,NY,private 2 year,35,"97,340"
947900,9479,SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK-S,NY,private 2 year,27,"64,496"
924800,9248,SAMARITAN HOSPITAL SCHOOL OF NURSING,NY,private 2 year,57,"104,035"
2614900,26149,SANFORD-BROWN INSTITUTE,NY,proprietary,544,"1,066,574"
281300,2813,SARAH LAWRENCE COLLEGE,NY,private 4 year,172,"509,512"
678500,6785,SCHENECTADY COUNTY COMMUNITY COLLEGE,NY,public 2 year,"1,478","3,164,332"
3983300,39833,"SCHOOL OF PROFESSIONAL HORTICULTURE, AT THE N. Y. BOT",NY,private 2 year,2,"4,750"
746800,7468,SCHOOL OF VISUAL ARTS,NY,proprietary,803,"2,418,877"
1240700,12407,SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES,NY,public 2 year,52,"121,868"
2556700,17121,SEMINAR L'MOROS BAIS YAAKOV,NY,private 2 year,210,"703,237"
2616600,26166,SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN,NY,proprietary,50,"108,878"
2505900,11076,SHOR YOSHUV RABBINICAL COLLEGE,NY,private 4 year,29,"95,502"
281600,2816,SIENA COLLEGE,NY,private 4 year,604,"1,649,460"
1083700,10837,SIMMONS INSTITUTE OF FUNERAL SERVICE,NY,proprietary,30,"56,022"
281400,2814,SKIDMORE COLLEGE,NY,private 4 year,318,"970,461"
1064100,10641,SOUTHERN WESTCHESTER BOCES,NY,public 2 year,75,"195,758"
2491400,16734,SPANISH-AMERICAN INSTITUTE,NY,private 2 year,39,"63,780"
281700,2817,ST BONAVENTURE UNIVERSITY,NY,private 4 year,477,"1,202,345"
282100,2821,ST JOHN FISHER COLLEGE,NY,private 4 year,777,"1,897,114"
282900,2829,ST. LAWRENCE UNIVERSITY,NY,private 4 year,392,"1,035,409"
878800,8788,STATE UNIVERSITY OF NEW YORK SYSTEM OFFICE,NY,public 4 year,"51,072","138,642,971"
1240701,21039,STEUBEN SCHUYLER CHEMUNG TIOGA ALLEGANY BOCES - COOPE,NY,public 2 year,88,"251,146"
3169300,31693,STUDIO JEWELERS,NY,proprietary,1,"1,600"
1093000,10930,SUBURBAN TECHNICAL SCHOOL,NY,proprietary,255,"575,069"
287800,2878,SUFFOLK COUNTY COMMUNITY COLLEGE,NY,public 2 year,"4,296","9,186,307"
3104900,31049,SULLIVAN COUNTY BOARD OF COOPERATIVE EDUCATIONAL SERV,NY,public 2 year,30,"86,948"
287900,2879,SULLIVAN COUNTY COMMUNITY COLLEGE,NY,public 2 year,862,"1,996,664"
286000,2860,SUNY ADIRONDACK COMMUNITY COLLEGE,NY,public 2 year,"1,132","2,461,589"
678900,6789,SUNY COLUMBIA-GREENE COMMUNITY COLLEGE,NY,public 2 year,682,"1,552,772"
286700,2867,SUNY FULTON-MONTGOMERY COMMUNITY COLLEGE,NY,public 2 year,900,"2,125,823"
478800,4788,SUNY HERKIMER COUNTY COMMUNITY COLLEGE,NY,public 2 year,"1,554","3,676,405"
288100,2881,SUNY WESTCHESTER COMMUNITY COLLEGE,NY,public 2 year,"2,620","5,977,543"
287100,2871,"SUNY,MOHAWK VALLEY COMMUNITY COLLEGE",NY,public 2 year,"2,416","5,799,752"
2170000,16904,SWEDISH INSTITUTE,NY,proprietary,160,"357,967"
1292700,14725,SYRACUSE CENTRAL TECHNICAL VOCATIONAL CENTER,NY,public 2 year,47,"86,597"
288200,2882,SYRACUSE UNIVERSITY,NY,private 4 year,"2,477","6,750,549"
2550600,14614,TALMUDICAL INSTITUTE OF UPSTATE NEW YORK,NY,private 4 year,6,"16,600"
1201100,12011,TALMUDICAL SEMINARY OHOLEI TORAH,NY,private 4 year,208,"780,875"
482500,17203,TAYLOR BUSINESS INSTITUTE,NY,proprietary,423,"404,306"
1103100,11031,TECHNICAL CAREER INSTITUTES,NY,proprietary,"4,182","10,507,062"
678800,6788,TOMPKINS CORTLAND COMMUNITY COLLEGE,NY,public 2 year,"1,415","3,416,862"
2191600,15485,TORAH TEMIMAH TALMUDICAL SEMINARY,NY,private 4 year,40,"151,875"
1014200,10142,TOURO COLLEGE,NY,private 4 year,"5,690","15,254,480"
281200,2812,TROCAIRE COLLEGE,NY,private 2 year,707,"1,601,784"
2173900,14773,ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING,NY,public 2 year,84,"209,232"
288000,2880,ULSTER COUNTY COMMUNITY COLLEGE,NY,public 2 year,710,"1,609,911"
288900,2889,UNION COLLEGE,NY,private 4 year,281,"815,075"
289200,2892,UNITED STATES MERCHANT MARINE ACADEMY,NY,public 4 year,51,"124,384"
1118900,11189,UNITED TALMUDICAL SEMINARY,NY,private 4 year,996,"3,950,100"
289400,2894,UNIVERSITY OF ROCHESTER,NY,private 4 year,790,"2,122,641"
3691300,36913,USA BEAUTY SCHOOL INTERNATIONAL,NY,proprietary,154,"545,705"
3802300,38023,UTA MESIVTA OF KIRYAS JOEL,NY,private 4 year,813,"3,197,900"
288300,2883,UTICA COLLEGE- UTICA,NY,private 4 year,947,"2,477,031"
907700,9077,UTICA SCHOOL OF COMMERCE,NY,proprietary,300,"720,750"
289500,2895,VASSAR COLLEGE,NY,private 4 year,220,"604,590"
266500,2665,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,NY,private 4 year,653,"1,744,690"
1229300,12293,VEEB NASSAU COUNTY SCHOOL OF PRACTICAL NURSING,NY,public 2 year,103,"318,962"
289600,2896,VILLA MARIA COLLEGE OF BUFFALO,NY,private 4 year,312,"778,795"
289900,2899,WAGNER COLLEGE,NY,private 4 year,228,"623,376"
2158200,15204,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,NY,public 2 year,75,"163,466"
2146000,15088,WAYNE - FINGER LAKES BOCES,NY,public 2 year,141,"351,434"
290000,2900,WEBB INSTITUTE,NY,private 4 year,4,"12,450"
290100,2901,WELLS COLLEGE,NY,private 4 year,193,"530,653"
1192100,11921,WESTCHESTER SCHOOL OF BEAUTY CULTURE,NY,proprietary,43,"76,801"
1014700,10147,WESTERN SUFFOLK BOCES,NY,public 2 year,96,"180,331"
3361500,33615,WILLSEY INSTITUTE,NY,proprietary,183,"489,136"
740500,7405,WOOD TOBE - COBURN SCHOOL,NY,proprietary,461,"1,426,992"
1185900,11859,WORD OF LIFE BIBLE INSTITUTE,NY,private 4 year,194,"474,479"
2350600,16674,YESHIVA AND KOLLEL HARBOTZAS TORAH,NY,private 4 year,13,"49,238"
2265100,15993,YESHIVA DERECH CHAIM,NY,private 4 year,46,"150,725"
3147300,31473,YESHIVA D'MONSEY - (ADMINISTRATIVE OFFICES ONLY),NY,private 4 year,36,"145,150"
3000100,30001,YESHIVA GEDOLAH IMREI YOSEF D'SPINKA,NY,private 4 year,182,"720,950"
2505800,11997,YESHIVA KARLIN STOLIN,NY,private 4 year,81,"309,750"
1167000,11670,YESHIVA OF NITRA RABBINICAL COLLEGE -,NY,private 4 year,141,"563,350"
2546300,17197,YESHIVA OF THE TELSHE ALUMNI,NY,private 4 year,33,"101,448"
2152000,14812,YESHIVA SHAAR HATORAH,NY,private 4 year,8,"21,750"
3496300,34963,YESHIVA SHAAREI TORAH OF ROCKLAND,NY,private 4 year,6,"24,300"
290300,2903,YESHIVA UNIVERSITY,NY,private 4 year,322,"871,733"
3127100,31271,YESHIVAS NOVOMINSK,NY,private 4 year,30,"112,124"
2506800,14615,YESHIVAT MIKDASH MELECH,NY,private 4 year,59,"187,717"
1302700,13027,YESHIVATH VIZNITZ,NY,private 4 year,241,"957,250"
1182100,11821,YESHIVATH ZICHRON MOSHE,NY,private 4 year,70,"222,933"
2152100,15150,ACADEMY OF COURT REPORTING,OH,proprietary,"2,035","3,963,597"
812900,15235,ADULT AND COMMUNITY EDUCATION @HUDSON,OH,public 2 year,140,"321,239"
2189000,12967,ADULT CENTER FOR EDUCATION,OH,public 2 year,125,"300,795"
2512600,16262,"ADULT VOCATIONAL SERVICES, AKRON PUBLIC SCHOOLS",OH,public 2 year,99,"251,560"
2069500,13973,AKRON INSTITUTE,OH,proprietary,824,"2,294,141"
2345600,16635,AKRON MACHINING INSTITUTE,OH,private 2 year,70,"131,423"
819400,8194,AKRON SCHOOL OF PRACTICAL NURSING,OH,public 2 year,54,"127,387"
3457300,34573,ALLEGHENY WESLEYAN COLLEGE,OH,private 4 year,30,"81,707"
3015100,30151,ALLIANCE CITY SCHOOLS CAREER CENTRE,OH,public 2 year,144,"310,270"
3534400,35344,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,OH,proprietary,67,"119,964"
